,Flight_miles_12mo,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans
3365,0,16465,0,1,1,1,16165,5
3366,0,61841,0,1,1,1,48700,49
3367,150,23197,0,1,3,1,10587,13
3368,0,26069,0,1,1,1,0,0
3369,0,5690,0,2,1,1,11612,15
3370,0,1000,0,1,1,1,0,0
3371,0,14052,0,1,1,1,0,0
3372,0,2143,0,1,1,1,0,0
3373,0,18239,0,1,1,1,0,0
3374,0,4892,0,1,1,1,0,0
3375,0,34412,0,3,1,1,14734,13
3376,0,34535,0,1,1,1,2719,12
3377,500,23720,0,1,1,1,4000,3
3378,0,11816,0,1,1,1,0,0
3379,0,11218,0,1,1,1,3850,14
3380,0,12568,0,1,1,1,350,3
3381,1500,13188,0,1,1,1,1500,3
3382,0,39983,0,3,1,1,39983,11
3383,0,28526,0,1,1,1,4167,15
3384,0,68359,0,3,1,1,15803,17
3385,0,22048,0,1,1,1,100,1
3386,0,1866,0,1,1,1,1128,8
3387,0,40408,0,2,1,1,9612,12
3388,0,20642,0,1,1,1,4977,13
3389,400,66574,0,1,1,1,2500,6
3390,0,18656,0,1,1,1,4752,11
3391,2100,57374,1621,1,1,1,2100,5
3392,0,25898,0,1,1,1,7834,3
3393,0,42481,0,3,1,1,24617,16
3394,2600,62492,0,1,1,1,3725,11
3395,0,4431,0,1,1,1,0,0
3396,0,25090,0,4,1,1,25860,9
3397,0,95728,2092,5,1,1,56111,14
3398,0,11631,0,1,1,1,3289,22
3399,1250,54039,0,1,1,1,5250,22
3400,0,5625,0,1,1,1,2350,12
3401,450,22966,0,1,1,1,3950,8
3402,0,5544,0,1,1,1,350,3
3403,950,37171,0,1,1,1,3450,5
3404,1700,40425,0,1,1,1,3300,8
3405,0,9805,0,1,1,1,4403,11
3406,0,29417,0,1,1,1,16011,3
3407,0,37093,0,1,1,1,4250,13
3408,0,21461,0,1,1,1,4010,26
3409,0,21950,0,1,1,1,5739,16
3410,0,14233,0,1,1,1,160,3
3411,0,105737,0,5,1,1,71728,13
3412,0,22551,0,1,1,1,0,0
3413,0,35474,0,1,1,1,15086,6
3414,500,21854,0,1,1,1,500,1
3415,0,50386,0,1,1,1,2750,8
3416,0,28502,0,1,1,1,2375,12
3417,1550,238446,1082,4,1,1,37766,28
3418,0,20516,0,1,1,1,3500,20
3419,0,97391,0,1,1,1,26299,8
3420,0,29253,2305,1,1,1,7625,5
3421,0,139982,0,1,1,1,14500,6
3422,1300,68192,0,1,1,1,1300,9
3423,1000,21615,0,1,1,1,5043,13
3424,1001,36829,0,4,1,1,42497,19
3425,248,152178,0,4,1,1,39760,15
3426,0,17397,0,1,1,1,1750,7
3427,300,45006,0,1,1,1,1400,6
3428,750,4289,0,1,1,1,2350,4
3429,7000,133351,0,5,1,1,84215,43
3430,0,42093,0,1,1,1,1831,4
3431,0,74331,0,3,1,1,15779,14
3432,750,120462,3649,1,1,1,10500,9
3433,0,14243,0,1,1,1,6654,17
3434,0,6803,0,1,1,1,1644,11
3435,0,8885,0,1,1,1,1500,5
3436,0,38761,0,2,1,1,9015,12
3437,0,5500,0,1,1,1,0,0
3438,3341,76660,0,3,1,1,38807,24
3439,0,30463,0,1,1,1,4619,9
3440,0,6914,0,1,1,1,0,0
3441,0,67495,0,2,1,1,8620,8
3442,0,15339,0,1,1,1,1375,4
3443,400,5745,0,1,1,1,400,4
3444,0,81155,0,4,1,1,49904,41
3445,0,45432,0,3,1,1,12833,15
3446,0,39386,0,1,1,1,18722,7
3447,2250,69647,0,4,1,1,45175,20
3448,0,25849,0,1,1,1,0,0
3449,0,3625,0,1,1,1,0,0
3450,2550,4057,0,1,1,1,23050,11
3451,0,30273,0,1,1,1,1720,8
3452,0,24750,0,1,1,1,0,0
3453,0,12471,0,1,1,1,0,0
3454,0,2000,0,1,1,1,0,0
3455,0,2827,0,1,1,1,0,0
3456,150,63121,0,3,1,1,16634,16
3457,0,19694,0,1,1,1,2125,10
3458,0,11571,0,1,1,1,0,0
3459,0,26933,0,1,1,1,750,6
3460,0,1456,0,1,1,1,500,1
3461,300,16188,0,1,1,1,3726,7
3462,100,12088,0,4,1,1,27292,17
3463,15533,119214,0,1,1,1,19633,23
3464,1508,66956,0,1,1,1,4520,5
3465,0,4360,0,1,1,1,2000,9
3466,0,7056,0,1,1,1,0,0
3467,0,32934,0,1,1,1,500,1
3468,300,6551,0,1,1,1,300,3
3469,0,24915,0,1,1,1,265,3
3470,2900,10100,0,1,1,1,4400,12
3471,0,20691,0,1,1,1,16448,6
3472,0,11676,0,1,1,1,1000,1
3473,0,31504,0,1,1,1,7358,2
3474,0,12093,0,1,1,1,1605,4
3475,0,44353,0,1,1,1,2500,1
3476,0,35557,0,1,1,1,350,3
3477,550,38465,0,1,1,1,10550,3
3478,0,3258,0,1,1,1,0,0
3479,650,31224,1000,1,1,1,1150,7
3480,3100,93191,0,1,1,1,10463,17
3481,0,20010,0,1,1,1,0,0
3482,0,37866,0,2,1,1,9200,18
3483,0,65664,0,2,1,1,11899,5
3484,0,59967,0,1,1,1,10000,4
3485,3064,12134,899,4,1,1,57676,25
3486,0,19892,0,1,1,1,3505,13
3487,250,38292,0,1,2,1,12487,13
3488,0,68224,0,4,1,1,28916,16
3489,950,103645,7257,1,1,1,3450,3
3490,100,189077,3867,4,1,1,54353,27
3491,0,3246,0,1,1,1,0,0
3492,0,33323,0,1,1,1,0,0
3493,0,114719,0,1,1,1,0,0
3494,50,60319,0,3,1,1,22051,19
3495,0,25705,0,1,1,1,0,0
3496,0,52475,0,3,1,1,14447,13
3497,0,151265,0,5,1,1,61068,13
3498,0,960,0,1,1,1,6000,1
3499,0,17036,0,1,1,1,0,0
3500,0,34458,0,1,1,1,1883,8
3501,0,177785,0,5,1,1,77203,15
3502,550,13125,0,1,1,1,550,4
3503,0,14494,0,1,1,1,500,1
3504,0,13460,0,1,1,1,0,0
3505,0,9216,0,1,1,1,340,3
3506,0,22840,0,1,1,1,0,0
3507,189,22289,0,3,1,1,18105,34
3508,695,9389,0,1,1,1,4195,5
3509,0,26375,0,1,1,1,7875,38
3510,0,3625,0,1,1,1,2000,9
3511,0,16200,0,1,1,1,5375,28
3512,0,40465,0,1,1,1,6540,28
3513,0,1000,0,1,1,1,375,3
3514,0,4750,0,1,1,1,1875,8
3515,0,74280,0,3,1,1,23735,18
3516,0,1250,0,1,1,1,625,5
3517,500,60014,0,4,1,1,45105,32
3518,0,12250,0,1,1,1,4875,32
3519,0,8250,0,1,1,1,3000,17
3520,0,15732,0,1,1,1,6875,33
3521,0,9300,0,1,1,1,3250,18
3522,0,9500,0,1,1,1,3125,18
3523,0,3750,0,1,1,1,1500,5
3524,0,12350,0,1,1,1,4125,26
3525,0,13623,0,1,1,1,2625,14
3526,0,10824,0,1,1,1,3375,19
3527,0,1250,0,1,1,1,1250,3
3528,0,17215,0,1,1,1,1750,7
3529,0,16825,0,1,1,1,4250,27
3530,0,2125,0,1,1,1,875,7
3531,0,9175,0,1,1,1,4000,25
3532,0,23717,0,1,1,1,3375,19
3533,0,18750,0,1,1,1,7000,44
3534,0,6125,0,1,1,1,2750,8
3535,0,4399,0,1,1,1,750,6
3536,0,10200,0,1,1,1,3625,15
3537,0,49151,0,2,1,1,12931,38
3538,0,9375,0,1,1,1,3250,19
3539,0,8992,0,1,1,1,1250,3
3540,0,13936,0,1,1,1,1625,6
3541,0,5250,0,1,1,1,1875,8
3542,0,5500,0,1,1,1,2875,9
3543,642,29182,0,1,1,1,3517,18
3544,0,7400,0,1,1,1,2600,14
3545,0,4350,0,1,1,1,2100,10
3546,0,6875,0,1,1,1,4625,30
3547,0,6000,0,1,1,1,2250,4
3548,500,11927,0,1,1,1,4000,15
3549,0,11864,0,1,1,1,2500,13
3550,0,10000,0,1,1,1,3375,19
3551,0,5375,0,1,1,1,1375,11
3552,0,4500,0,1,1,1,1500,5
3553,0,4150,0,1,1,1,375,3
3554,0,9125,0,1,1,1,750,6
3555,0,13301,0,1,1,1,3500,21
3556,0,16504,0,1,1,1,500,4
3557,0,10400,0,1,1,1,1840,10
3558,0,3750,0,1,1,1,1750,7
3559,0,8725,0,1,1,1,5600,14
3560,150,7388,0,1,1,1,3958,15
3561,0,16700,0,1,1,1,1500,5
3562,0,11850,0,1,1,1,4475,29
3563,0,62705,0,1,1,1,2750,15
3564,0,2125,0,1,1,1,625,5
3565,0,11875,0,1,1,1,3625,22
3566,0,7375,0,1,1,1,2750,13
3567,0,54264,0,3,1,1,15178,17
3568,0,49482,0,4,1,1,33147,23
3569,0,48607,0,3,1,1,18284,37
3570,0,3967,0,1,1,1,375,3
3571,0,6250,0,1,1,1,2250,11
3572,0,11572,0,1,1,1,7164,22
3573,0,12000,0,1,1,1,5625,34
3574,0,1500,0,1,1,1,500,4
3575,0,5875,0,1,1,1,2125,10
3576,0,13350,0,1,1,1,3850,24
3577,0,10197,0,1,1,1,3098,10
3578,0,3250,0,1,1,1,2125,10
3579,0,12375,0,1,1,1,3875,24
3580,0,7625,0,1,1,1,4375,21
3581,0,11875,0,1,1,1,3625,22
3582,0,1625,0,1,1,1,1250,3
3583,30817,160114,500,1,1,1,71954,86
3584,0,4500,0,1,1,1,2250,11
3585,0,2625,0,1,1,1,1375,4
3586,0,5400,0,1,1,1,1875,8
3587,0,28745,0,1,1,1,10375,43
3588,0,12675,0,1,1,1,4875,25
3589,0,2875,0,1,1,1,1375,4
3590,0,4500,0,1,1,1,2125,10
3591,0,500,0,1,1,1,125,1
3592,0,11361,0,1,1,1,3375,20
3593,0,9794,0,1,1,1,2250,11
3594,14050,27619,0,4,1,1,83726,68
3595,0,21842,0,1,1,1,3250,19
3596,5409,37478,0,1,1,1,5409,4
3597,0,6305,0,1,1,1,0,0
3598,400,13749,0,1,1,1,400,4
3599,0,7591,0,1,1,1,0,0
3600,0,10508,0,1,1,1,0,0
3601,0,74093,0,3,1,1,20055,37
3602,0,11692,0,1,1,1,0,0
3603,0,1022,0,1,1,1,0,0
3604,350,12964,500,1,1,1,450,3
3605,0,265,0,1,1,1,6000,1
3606,2484,17191,0,1,1,1,2484,6
3607,0,29836,0,1,1,1,16165,3
3608,0,22647,0,1,1,1,1136,9
3609,500,33087,0,2,1,1,24761,9
3610,0,5931,0,1,1,1,0,0
3611,0,37300,0,1,3,1,23760,19
3612,0,23704,0,3,1,1,14935,14
3613,0,44038,0,2,1,1,21634,11
3614,0,31011,0,1,1,1,0,0
3615,0,64956,0,3,1,1,36694,11
3616,500,12078,0,1,1,1,500,1
3617,1000,141554,0,4,1,1,41685,15
3618,0,24847,0,1,1,1,1550,4
3619,0,46207,0,3,1,1,16093,32
3620,1000,121779,0,1,1,1,3500,3
3621,0,28049,0,1,1,1,100,2
3622,0,11690,0,1,1,1,0,0
3623,500,36491,0,1,1,1,500,1
3624,0,33413,0,3,1,1,31605,8
3625,0,9446,0,1,1,1,0,0
3626,0,48944,2565,3,1,1,17988,12
3627,500,68092,0,3,1,1,16524,14
3628,0,1000,0,1,1,1,1000,1
3629,0,1884,0,1,1,1,0,0
3630,0,22027,0,1,1,1,1225,3
3631,0,4130,0,1,1,1,100,1
3632,0,3447,0,1,1,1,1000,1
3633,1194,59317,4877,1,1,1,4794,3
3634,0,2886,0,1,1,1,500,1
3635,0,4028,0,1,1,1,0,0
3636,0,45485,0,1,1,1,8417,4
3637,200,31539,0,1,1,1,6406,16
3638,0,4586,0,1,1,1,1000,1
3639,0,20335,0,1,1,1,5115,2
3640,0,2250,0,1,1,1,1750,7
3641,50,25418,0,1,1,1,50,1
3642,500,2686,0,1,1,1,7500,4
3643,100,47662,3071,1,1,1,100,1
3644,0,4224,0,1,1,1,0,0
3645,0,4375,0,1,1,1,2875,16
3646,1110,76210,0,4,1,1,37937,29
3647,0,10512,0,1,1,1,0,0
3648,0,3834,0,1,1,1,500,1
3649,250,41537,3576,1,1,1,3000,3
3650,0,4584,0,1,1,1,0,0
3651,0,19870,0,1,1,1,11075,4
3652,0,18088,0,1,1,1,16697,6
3653,0,20765,0,1,1,1,15949,4
3654,0,7138,0,1,1,1,0,0
3655,400,17539,0,1,1,1,500,3
3656,1336,7038,0,1,1,1,1336,3
3657,0,5459,0,2,1,1,9864,14
3658,0,1125,0,1,1,1,0,0
3659,0,8994,0,1,1,1,0,0
3660,1100,44780,0,1,1,1,2100,3
3661,250,12286,0,2,1,1,7972,11
3662,500,25047,0,1,1,1,500,1
3663,0,16844,0,1,1,1,0,0
3664,0,49271,0,3,1,1,20695,11
3665,1245,9157,0,2,1,1,22802,10
3666,0,86588,0,1,1,1,4537,4
3667,0,53027,0,2,1,1,30627,16
3668,0,24765,0,1,1,1,19969,5
3669,0,29174,0,1,1,1,100,1
3670,0,1100,0,1,1,1,1100,2
3671,500,56712,0,3,1,1,15685,14
3672,0,8232,0,1,1,1,0,0
3673,1100,58816,0,1,1,1,4600,5
3674,250,24295,0,1,1,1,250,2
3675,3139,20198,0,1,1,1,3139,2
3676,0,24454,0,1,1,1,1919,7
3677,0,7847,0,1,1,1,0,0
3678,0,29056,0,1,1,1,4354,14
3679,0,42071,0,1,1,1,500,1
3680,0,570,0,1,1,1,180,4
3681,0,8904,0,1,1,1,3740,14
3682,0,4354,0,1,1,1,1000,1
3683,0,2000,0,1,1,1,0,0
3684,5446,57346,0,1,1,1,7946,6
3685,0,11303,0,1,1,1,0,0
3686,0,642,0,1,1,1,0,0
3687,0,1000,0,1,1,1,0,0
3688,0,5269,0,3,1,1,22697,13
3689,200,38995,0,1,1,1,1200,2
3690,0,4652,0,1,1,1,0,0
3691,0,500,0,1,1,1,0,0
3692,0,4546,0,1,1,1,1000,1
3693,0,31673,0,1,1,1,2500,1
3694,0,8684,0,1,1,1,0,0
3695,0,2104,0,1,1,1,0,0
3696,0,862,0,1,1,1,0,0
3697,0,972,972,1,1,1,0,0
3698,0,4490,0,1,1,1,0,0
3699,0,13560,0,1,1,1,0,0
3700,0,2000,0,1,1,1,0,0
3701,0,8964,3861,1,1,1,0,0
3702,0,1837,0,1,1,1,1000,1
3703,0,500,0,1,1,1,0,0
3704,0,4090,0,1,1,1,0,0
3705,0,12264,0,1,1,1,0,0
3706,0,54950,0,3,1,1,30500,9
3707,0,16094,0,1,1,1,0,0
3708,0,1000,0,1,1,1,0,0
3709,0,6705,0,1,1,1,600,2
3710,0,6338,0,1,1,1,0,0
3711,0,3110,0,1,1,1,1100,2
3712,0,3000,0,1,1,1,1000,1
3713,0,23257,0,1,1,1,0,0
3714,0,18933,0,1,1,1,0,0
3715,0,93198,0,3,1,1,28923,18
3716,693,9862,0,1,1,1,1693,3
3717,0,16501,0,1,1,1,0,0
3718,0,9264,0,1,1,1,4830,15
3719,0,4676,0,1,1,1,0,0
3720,0,4636,0,1,1,1,0,0
3721,0,3065,0,1,1,1,0,0
3722,0,3230,0,1,1,1,0,0
3723,0,8660,0,1,1,1,0,0
3724,0,1500,0,1,1,1,0,0
3725,0,2627,0,1,1,1,0,0
3726,0,1224,0,1,1,1,0,0
3727,500,12602,0,1,1,1,5632,5
3728,0,1022,0,1,1,1,0,0
3729,0,3788,0,1,1,1,0,0
3730,0,1446,0,1,1,1,0,0
3731,0,20882,0,1,1,1,1000,1
3732,0,5450,0,1,1,1,125,3
3733,931,25730,0,1,1,1,1431,3
3734,0,6835,0,1,1,1,765,3
3735,0,16936,0,1,1,1,14970,2
3736,0,20410,0,1,1,1,0,0
3737,0,1500,0,1,1,1,0,0
3738,0,27759,0,1,1,1,7195,5
3739,0,500,0,1,1,1,500,1
3740,3409,25054,0,3,1,1,32592,17
3741,0,4751,0,1,1,1,0,0
3742,0,5354,0,1,1,1,0,0
3743,0,1500,0,1,1,1,1500,1
3744,0,6356,0,1,1,1,5000,1
3745,0,642,0,1,1,1,642,3
3746,0,7504,0,1,1,1,0,0
3747,0,6015,4929,1,1,1,0,0
3748,0,27488,0,3,1,1,23927,21
3749,0,39956,0,1,1,1,0,0
3750,0,35569,0,2,1,1,27119,21
3751,3763,55472,0,3,1,1,17848,18
3752,500,15682,0,1,1,1,5025,6
3753,1300,70178,0,5,1,1,61530,12
3754,200,221543,0,1,1,1,10300,5
3755,650,77978,0,1,1,1,1373,10
3756,4000,203353,0,1,1,1,14000,13
3757,0,68684,0,2,1,1,5756,13
3758,3600,23352,0,1,1,1,3600,8
3759,0,24228,0,1,1,1,2850,15
3760,0,19483,0,1,1,1,4263,18
3761,0,78231,0,3,1,1,19182,13
3762,750,74531,0,1,2,1,10914,17
3763,650,83276,0,3,1,1,22539,8
3764,0,21216,0,2,1,1,7787,12
3765,0,17967,0,1,1,1,1500,5
3766,0,4000,0,1,1,1,0,0
3767,0,74651,0,2,1,1,10893,22
3768,0,400,0,1,1,1,160,1
3769,784,35766,0,4,1,1,49702,20
3770,0,2000,0,1,1,1,0,0
3771,500,48296,0,3,1,1,31329,9
3772,600,822321,0,5,1,1,138334,26
3773,500,140544,0,1,1,1,1021,3
3774,0,43971,0,1,1,1,1491,11
3775,0,10635,0,4,1,1,45212,20
3776,400,13986,0,1,1,1,400,1
3777,0,46269,0,3,1,1,20594,14
3778,750,27712,0,1,1,1,750,2
3779,0,35850,0,1,3,1,17759,18
3780,0,7630,0,1,1,1,220,3
3781,0,31541,0,1,1,1,5101,12
3782,2850,8009,0,1,1,1,8102,12
3783,300,14791,0,3,1,1,23956,26
3784,2550,65141,0,4,1,1,31463,26
3785,0,68907,0,4,1,1,33434,10
3786,0,27669,0,1,1,1,3219,7
3787,0,62589,0,1,1,1,10000,4
3788,5000,374613,0,1,2,1,23592,31
3789,0,97768,0,4,1,1,26734,13
3790,358,73159,0,1,1,1,358,4
3791,0,48577,0,4,1,1,34224,16
3792,0,70614,0,4,1,1,32417,18
3793,0,38827,0,1,1,1,0,0
3794,0,29919,0,1,1,1,1225,3
3795,0,9673,0,1,1,1,0,0
3796,289,72309,0,4,1,1,41949,20
3797,0,55473,0,2,1,1,10156,7
3798,100,706,0,1,1,1,730,3
3799,0,7698,0,1,1,1,0,0
3800,0,72019,0,3,1,1,20430,8
3801,0,89876,0,4,1,1,51620,17
3802,425,19821,0,1,1,1,2525,3
3803,0,6850,0,1,1,1,2225,11
3804,1000,32091,0,1,1,1,8426,17
3805,0,26055,0,1,1,1,3320,14
3806,1300,122488,0,1,1,1,2800,17
3807,668,126028,0,3,1,1,23974,19
3808,0,94201,0,3,1,1,21559,13
3809,0,6240,0,1,1,1,0,0
3810,0,13899,0,1,1,1,5125,31
3811,500,15832,2376,1,1,1,8130,20
3812,0,891,0,1,1,1,891,8
3813,0,21787,0,1,1,1,1500,5
3814,0,71502,0,2,1,1,9482,13
3815,0,3420,0,1,1,1,1750,7
3816,0,7535,0,3,1,1,18487,20
3817,0,28132,0,1,1,1,465,5
3818,0,67329,0,1,1,1,6500,3
3819,0,20971,1490,4,1,1,43527,34
3820,0,11500,0,1,1,1,0,0
3821,0,15275,0,1,1,1,2750,8
3822,0,166638,0,5,1,1,64572,22
3823,0,86500,0,4,1,1,51740,20
3824,5500,5500,0,1,1,1,5500,11
3825,0,62121,0,1,1,1,3602,9
3826,0,66315,0,1,1,1,8096,9
3827,0,4342,0,1,1,1,0,0
3828,0,24838,0,1,1,1,500,1
3829,150,23165,0,1,1,1,5990,15
3830,0,25992,0,3,1,1,24333,10
3831,2000,59782,0,1,1,1,7500,7
3832,4620,64131,1452,1,1,1,7676,15
3833,400,96179,0,3,1,1,32069,14
3834,0,101431,0,4,1,1,49801,19
3835,0,12824,0,1,1,1,500,4
3836,0,130595,0,1,1,1,0,0
3837,500,8150,0,1,2,1,14135,41
3838,578,22291,0,1,1,1,3812,11
3839,0,204693,0,1,1,1,5159,5
3840,0,16079,0,1,1,1,6085,4
3841,0,10630,0,1,1,1,550,6
3842,0,23027,0,1,1,1,3375,15
3843,0,112345,0,4,1,1,36640,14
3844,2850,7500,0,1,1,1,2950,8
3845,0,4351,0,1,1,1,0,0
3846,7650,97510,1678,5,1,1,71609,51
3847,0,104656,0,1,1,1,5000,3
3848,0,9575,0,1,1,1,0,0
3849,0,55152,0,3,1,1,14630,14
3850,0,12855,0,1,1,1,0,0
3851,1000,11947,0,1,2,1,8099,14
3852,0,24893,0,1,1,1,0,0
3853,0,17534,0,1,1,1,0,0
3854,0,37165,0,3,1,1,19715,15
3855,2450,190730,0,5,1,1,78916,28
3856,0,4680,0,1,1,1,135,3
3857,0,10845,0,1,1,1,0,0
3858,0,22998,0,1,1,1,0,0
3859,0,15635,0,1,1,1,410,3
3860,0,35650,0,3,1,1,23130,34
3861,0,3126,0,1,1,1,100,1
3862,0,33245,0,3,1,1,31390,17
3863,500,16152,0,1,1,1,6129,19
3864,0,15624,0,1,1,1,0,0
3865,0,59151,0,3,1,1,11110,13
3866,0,30500,0,1,1,1,0,0
3867,500,88404,0,4,1,1,37304,29
3868,0,33017,0,2,1,1,10333,18
3869,500,16883,0,1,1,1,4398,12
3870,0,23188,0,1,1,1,1291,8
3871,0,56289,0,3,1,1,24051,15
3872,0,5346,0,1,1,1,0,0
3873,800,24475,0,1,1,1,800,8
3874,0,25753,0,1,1,1,3400,21
3875,0,70659,0,2,1,1,9178,8
3876,0,1000,0,1,1,1,0,0
3877,0,63162,0,3,1,1,27564,8
3878,0,17472,0,1,1,1,500,1
3879,0,6058,0,1,1,1,0,0
3880,0,11005,0,1,1,1,5736,3
3881,0,32424,0,4,1,1,39635,16
3882,350,31784,0,1,1,1,350,1
3883,0,126167,0,5,1,1,190160,15
3884,0,17079,0,1,1,1,4000,3
3885,0,35493,0,1,1,1,0,0
3886,0,84979,0,4,1,1,36702,16
3887,0,22029,0,1,1,1,2882,14
3888,0,771,0,1,1,1,13160,4
3889,450,50416,0,1,1,1,4574,13
3890,0,81866,0,1,1,1,10000,4
3891,0,85696,0,3,1,1,18603,14
3892,0,134882,0,3,1,1,15717,14
3893,0,3919,0,1,1,1,500,1
3894,0,43310,0,1,1,1,10058,13
3895,0,18148,0,1,1,1,26,3
3896,0,51653,0,2,1,1,11052,14
3897,2500,179832,2954,3,1,1,18218,20
3898,650,44324,0,1,1,1,650,4
3899,0,90666,0,4,1,1,32474,14
3900,1108,10741,0,1,1,1,6593,8
3901,500,69954,0,1,1,1,8500,5
3902,0,13004,1000,1,1,1,13890,39
3903,0,29657,0,1,1,1,8092,4
3904,2400,11974,0,1,1,1,4025,12
3905,0,18601,0,2,1,1,5899,12
3906,0,27604,0,1,1,1,1570,6
3907,5183,126490,0,1,1,1,8808,15
3908,0,57642,0,4,1,1,52176,15
3909,0,14598,0,1,1,1,625,5
3910,0,6822,0,1,1,1,0,0
3911,4104,55922,2273,1,1,1,8104,19
3912,0,9620,0,1,1,1,500,1
3913,886,12966,0,3,1,1,15021,16
3914,0,39450,0,1,1,1,0,0
3915,1000,121156,0,1,1,1,12245,6
3916,0,28028,0,1,1,1,0,0
3917,6349,130748,0,4,1,1,65510,37
3918,0,17481,0,1,1,1,0,0
3919,0,5000,0,1,1,1,5000,1
3920,0,22885,0,1,1,1,1060,2
3921,1500,26065,0,1,1,1,5600,6
3922,0,10760,0,1,1,1,0,0
3923,250,9312,0,1,1,1,3405,8
3924,0,14775,0,1,1,1,14275,9
3925,0,8060,0,1,1,1,1750,4
3926,0,89222,0,1,1,1,0,0
3927,0,16148,0,1,1,1,2625,14
3928,0,4316,0,1,1,1,1375,4
3929,0,9372,0,1,1,1,0,0
3930,343,40424,0,4,1,1,44110,26
3931,0,49519,0,3,1,1,25762,18
3932,0,37305,0,2,1,1,10205,13
3933,0,7273,0,1,1,1,375,3
3934,9577,76595,0,1,1,1,10577,2
3935,150,33629,0,1,1,1,4970,10
3936,0,14440,0,1,1,1,365,2
3937,0,62339,0,1,1,1,0,0
3938,0,53040,0,1,1,1,3960,9
3939,0,40346,0,2,1,1,5412,13
3940,0,23835,0,1,1,1,0,0
3941,0,17613,0,1,1,1,5030,9
3942,0,2131,0,1,1,1,405,3
3943,0,20885,0,1,1,1,751,12
3944,0,2124,0,1,1,1,2324,2
3945,0,62645,0,1,1,1,19602,11
3946,1150,139032,0,3,1,1,19565,17
3947,0,45533,0,2,1,1,12247,20
3948,0,35509,0,3,1,1,14204,13
3949,0,170632,0,1,1,1,4650,3
3950,3950,59650,0,1,1,1,5050,16
3951,0,8273,0,1,1,1,0,0
3952,0,5425,0,1,1,1,2000,9
3953,0,59927,739,1,1,1,3100,3
3954,0,33972,0,3,1,1,21029,29
3955,0,71794,0,1,1,1,6000,3
3956,0,47301,1005,1,1,1,4561,4
3957,0,60854,0,1,1,1,5240,5
3958,0,11680,0,1,1,1,1460,3
3959,0,13942,0,1,2,1,5822,12
3960,0,24917,0,1,1,1,3948,14
3961,50,131125,862,1,1,1,4993,11
3962,0,19640,0,1,1,1,935,3
3963,0,31611,0,1,1,1,4030,12
3964,0,16014,0,1,1,1,0,0
3965,0,16063,0,1,1,1,2330,9
3966,0,91605,0,4,1,1,37840,18
3967,1000,26504,0,2,1,1,10599,29
3968,200,62907,0,1,1,1,3200,3
3969,0,12532,0,1,1,1,2069,9
3970,0,52584,0,1,1,1,2500,1
3971,0,20954,0,1,1,1,375,3
3972,0,35185,0,2,1,1,5957,7
3973,0,72297,0,3,1,1,16241,16
3974,0,58387,0,3,1,1,14581,39
3975,0,9128,0,1,1,1,0,0
3976,0,37520,0,1,1,1,19924,6
3977,0,9399,0,1,1,1,2125,10
3978,0,10071,0,2,1,1,27701,16
3979,1198,57793,0,3,1,1,20959,15
3980,0,28867,0,3,1,1,19169,28
3981,0,1010,0,1,1,1,0,0
3982,0,11463,0,1,1,1,339,4
3983,0,26173,0,1,1,1,305,1
3984,0,404,0,1,1,1,550,3
3985,0,59017,0,4,1,1,34746,25
3986,250,34235,0,1,1,1,18910,7
3987,79,11933,0,1,1,1,249,3
3988,0,5000,0,1,1,1,2125,3
3989,0,2622,0,1,1,1,1625,6
3990,0,11310,0,1,1,1,5021,2
3991,0,39142,0,3,1,1,14981,28
3992,0,11181,0,1,1,1,929,12
3993,0,3974,0,1,1,1,365,3
3994,200,18476,0,1,1,1,8525,4
3995,0,64385,0,1,1,1,981,5
3996,0,73597,0,3,1,1,25447,8
3997,500,54899,0,1,1,1,500,1
3998,0,3016,0,1,1,1,0,0
